weekday,hour,best_discrete,ks_discrete,p_discrete,params_discrete,best_continuous,ks_continuous,p_continuous,params_continuous
5,1,nbinom,0.18912920046414766,9.738981766479218e-07,"{'n': 46.40791139838595, 'p': 0.855557163175553}",gamma,0.04457957046300226,0.8046541652711496,"{'a': 837.2944917524387, 'loc': -80.78461427363177, 'scale': 0.10580132484677757}"
5,2,nbinom,0.13275443282897514,0.0015565977157657412,"{'n': 14.876760563380286, 'p': 0.69593147751606}",gamma,0.03684973844897799,0.9394572346498189,"{'a': 7.095060101105815, 'loc': -1.661274979277564, 'scale': 1.1530039375862216}"
5,3,nbinom,0.16347933768345574,4.0855468780933025e-05,"{'n': 19.43310985617716, 'p': 0.7659029930448827}",weibull_min,0.05611482016035618,0.5391034448845418,"{'c': 2.067563299106821, 'loc': 0.4477061420812586, 'scale': 6.211658010940497}"
5,4,poisson,0.15313082212510243,0.00015361732189118866,{'mu': 5.683417085427136},weibull_min,0.04497292227534666,0.7985441023570695,"{'c': 1.9554861551888383, 'loc': 0.3111586172078714, 'scale': 6.037845795237523}"
5,5,poisson,0.1511791398516158,0.00020445032224369105,{'mu': 4.712121212121212},gamma,0.043829337642199095,0.8250619261863659,"{'a': 4.505622412253429, 'loc': -0.6186809300855025, 'scale': 1.1817836496949197}"
5,6,poisson,0.1787059125149546,5.63663166695246e-06,{'mu': 4.436548223350254},weibull_min,0.033692367889805674,0.9732214098415772,"{'c': 1.9278736281873021, 'loc': 0.3529872605792467, 'scale': 4.609570864856323}"
5,7,poisson,0.15536587291555914,0.00012811836104590065,{'mu': 4.918781725888325},gamma,0.054161810845318015,0.5907489170411284,"{'a': 3.498369605989452, 'loc': -0.12848429132046557, 'scale': 1.44034215575613}"
5,8,poisson,0.16333873537882276,3.9446517998629296e-05,{'mu': 6.205},gamma,0.038466883432475285,0.9174856567056089,"{'a': 10.116933249444447, 'loc': -2.170934047657723, 'scale': 0.8284466769110261}"
5,9,nbinom,0.1330828665254214,0.0015024805588457154,"{'n': 24.033400571084282, 'p': 0.7434144636459573}",weibull_min,0.04807171724829207,0.7258316431306155,"{'c': 2.0025120140330257, 'loc': 1.9662245390867417, 'scale': 7.130794685986323}"
5,10,nbinom,0.1416785960955408,0.0005767167358300422,"{'n': 186.9200463499418, 'p': 0.9427072960233684}",norm,0.03874354817355763,0.9133543760504907,"{'loc': 11.368138549044152, 'scale': 3.4739509673436744}"
5,11,poisson,0.12145803675552341,0.004982299536980187,{'mu': 13.77},gamma,0.041003824859563776,0.8757994389280674,"{'a': 43.8843189144796, 'loc': -12.615881961947068, 'scale': 0.6006901165840064}"
5,12,poisson,0.11602107764416081,0.008404104414613575,{'mu': 14.515},gamma,0.040126290599704184,0.8911564343778363,"{'a': 494.6730612003262, 'loc': -72.29073191684782, 'scale': 0.17549848356165948}"
5,13,poisson,0.11572466970941342,0.008641113699847968,{'mu': 14.73},gamma,0.04943942039942295,0.6935888457473919,"{'a': 142.946640972814, 'loc': -38.38253866119642, 'scale': 0.3715338057431434}"
5,14,nbinom,0.13239884993806622,0.0016172270944400523,"{'n': 79.09935950073906, 'p': 0.8507195567432396}",gamma,0.05965946858538118,0.45738759579195254,"{'a': 73.3650571580769, 'loc': -20.481928872819765, 'scale': 0.4685000884818237}"
5,15,nbinom,0.10752101689355031,0.018136235786277433,"{'n': 53.380897361833206, 'p': 0.793049854541107}",gamma,0.03377570685593412,0.9706710196378111,"{'a': 63.63704674639524, 'loc': -19.787172722229805, 'scale': 0.5294349297154926}"
5,16,nbinom,0.10707420369968734,0.01885392974988364,"{'n': 160.33229920716997, 'p': 0.9215967136023351}",weibull_min,0.04522664502877943,0.7905846456645899,"{'c': 3.000961916551163, 'loc': 2.9575711105639297, 'scale': 11.990732807907289}"
5,17,poisson,0.16283170253685542,4.450104103167308e-05,{'mu': 13.487437185929648},weibull_min,0.03526518159917669,0.9581402811203595,"{'c': 4.782698573880327, 'loc': -1.345051404137286, 'scale': 16.18534016656541}"
5,18,nbinom,0.11877576655138383,0.0064677816685163,"{'n': 70.23329122254913, 'p': 0.8217467579838481}",weibull_min,0.02997528225566093,0.9915190533810708,"{'c': 3.6412782645955586, 'loc': 1.0721806803788083, 'scale': 15.691216750087516}"
5,19,nbinom,0.09531564463242165,0.04939563131543623,"{'n': 34.36074829990852, 'p': 0.6657028025682894}",gamma,0.03417162642083765,0.9674216599439672,"{'a': 90.5974800936053, 'loc': -31.060484422147667, 'scale': 0.5327918454981762}"
5,20,poisson,0.14098882317753897,0.0006241714188786867,{'mu': 17.96},norm,0.06329209140530823,0.383583009866202,"{'loc': 17.958445274023163, 'scale': 4.817503130995071}"
5,21,nbinom,0.10234086300493306,0.02816028653363245,"{'n': 60.501897430337216, 'p': 0.7641357440605581}",weibull_min,0.03577753387072702,0.9519190451692475,"{'c': 2.940739341263498, 'loc': 5.2172392920231685, 'scale': 15.063329380814853}"
5,22,nbinom,0.09367937553066297,0.05598078050137223,"{'n': 36.180206081311006, 'p': 0.684127164517123}",gamma,0.032995781465749385,0.9764327111468292,"{'a': 136.19946686082392, 'loc': -41.029024043986276, 'scale': 0.4236047496236508}"
5,23,poisson,0.08906809318174658,0.07873029352055039,{'mu': 14.645},gamma,0.042244753194273926,0.8525516526397191,"{'a': 11.692075678910768, 'loc': -0.9573582043937225, 'scale': 1.3316349639953327}"
6,0,poisson,0.13018223091833403,0.002047410534457485,{'mu': 11.87},norm,0.03073112301592207,0.9887188572143377,"{'loc': 11.868015513105133, 'scale': 4.145584293055849}"
6,1,nbinom,0.12795744505769874,0.002583816770359985,"{'n': 18.025978614800042, 'p': 0.6644057654804537}",weibull_min,0.03464910698534773,0.9632049295532255,"{'c': 2.344071043323492, 'loc': 0.9195538197236532, 'scale': 9.254034719253678}"
6,2,nbinom,0.1554347420261758,0.00011526404974178006,"{'n': 28.003529510630564, 'p': 0.7976155381196427}",weibull_min,0.04367686995466047,0.8259734578730717,"{'c': 2.584945256282449, 'loc': -0.11994701224745319, 'scale': 8.134286165142534}"
6,3,poisson,0.14747637228865007,0.00030519946367657124,{'mu': 5.2462311557788945},weibull_min,0.04085047267943376,0.8803356592706444,"{'c': 1.5344998790304618, 'loc': 1.416789877699338, 'scale': 4.220050389890428}"
6,4,poisson,0.17151893399031165,1.6409623226368236e-05,{'mu': 4.173469387755102},weibull_min,0.04995539128653348,0.693072070521644,"{'c': 1.6353806760755623, 'loc': 0.31938827889648447, 'scale': 4.284356273529563}"
6,5,poisson,0.17571429472162908,1.3327932305997204e-05,{'mu': 4.026315789473684},weibull_min,0.05099295182454122,0.6868780824259294,"{'c': 1.7988806077202617, 'loc': 0.277898472101891, 'scale': 4.230718856420156}"
6,6,nbinom,0.1852033640438155,2.3381356230682796e-06,"{'n': 342.8186157517863, 'p': 0.9888448124384334}",weibull_min,0.049591976714444486,0.7015981974754545,"{'c': 1.8396205960565593, 'loc': 0.2948888333266883, 'scale': 4.008117186495813}"
6,7,poisson,0.2145910529726009,1.4575960421132021e-08,{'mu': 5.38},gamma,0.04684837720122359,0.7541595601774841,"{'a': 27.05679668441227, 'loc': -6.309188729483056, 'scale': 0.4310916472461468}"
6,8,nbinom,0.1240553976204527,0.0038482569690669426,"{'n': 177.92669632479664, 'p': 0.9441000468241362}",weibull_min,0.04927576076558393,0.697469822373255,"{'c': 2.974932013022352, 'loc': 1.4316006828399392, 'scale': 10.219355165476177}"
6,9,nbinom,0.07190495686937284,0.24056763880153698,"{'n': 96.7995707970824, 'p': 0.8295122055455778}",gamma,0.05220836399838602,0.6275702404722676,"{'a': 30.361559628113774, 'loc': -7.1337834823304345, 'scale': 0.8903298936255246}"
6,10,poisson,0.11330758388136009,0.013987515513652897,{'mu': 25.9},norm,0.03976063027980814,0.9129021984483214,"{'loc': 25.91239672144266, 'scale': 5.371982224964632}"
6,11,poisson,0.12062953913173707,0.007898649476828007,{'mu': 26.732620320855617},norm,0.0494659669173968,0.7308286268472562,"{'loc': 26.722086882599598, 'scale': 5.413460155871438}"
6,12,poisson,0.12808319592691603,0.003006813522547234,{'mu': 25.897435897435898},weibull_min,0.04169904979598327,0.8725285712365857,"{'c': 5.6231981102307405, 'loc': -1.6334020175477235, 'scale': 29.795722597655228}"
6,13,poisson,0.10904784148072166,0.01663924330754479,{'mu': 22.994949494949495},norm,0.04189398579240411,0.8631965947156173,"{'loc': 22.9888420135258, 'scale': 5.466616685433965}"
6,14,poisson,0.10316391401598918,0.026297120479365166,{'mu': 22.215},gamma,0.0354982640212399,0.9548864877109519,"{'a': 4435.702664876382, 'loc': -349.43316260059623, 'scale': 0.08378508180911778}"
6,15,poisson,0.11007077481540678,0.014844649895663994,{'mu': 20.020100502512562},gamma,0.050383779719859856,0.6740772757591963,"{'a': 80.06536295853623, 'loc': -27.616903817690712, 'scale': 0.59499108419212}"
6,16,poisson,0.08990477427105337,0.07410119195509768,{'mu': 18.31},weibull_min,0.041799675326104624,0.8610854707004925,"{'c': 2.167211324548341, 'loc': 9.277434846243793, 'scale': 10.371490193496381}"
6,17,nbinom,0.08545518010392739,0.10161342447964872,"{'n': 108.52142920726655, 'p': 0.8450085381734358}",gamma,0.0373002540273899,0.9337158657716786,"{'a': 45.737164017374134, 'loc': -13.06162462797381, 'scale': 0.721020981494563}"
6,18,nbinom,0.09553018542259434,0.049480622505177596,"{'n': 41.73235890442047, 'p': 0.6529016944819724}",gamma,0.04828841004820833,0.723543847561736,"{'a': 293.01960778425155, 'loc': -77.66853908761357, 'scale': 0.34066355018565714}"
6,19,nbinom,0.08669141086601911,0.09464330411518951,"{'n': 138.29024159011416, 'p': 0.8568126454623245}",gamma,0.04287768143170467,0.8421711938207943,"{'a': 692.3396856566344, 'loc': -112.91680304980389, 'scale': 0.19649731041642315}"
6,20,nbinom,0.10157123102307541,0.030006866569700974,"{'n': 63.69834759128693, 'p': 0.7504221899682172}",norm,0.035748680531591304,0.9522309676435079,"{'loc': 21.179691554116307, 'scale': 5.322710106818313}"
6,21,nbinom,0.10865349117903922,0.016425272132748102,"{'n': 68.408286224338, 'p': 0.7810209466723133}",weibull_min,0.035885445218159395,0.9507415514796818,"{'c': 2.891735023152134, 'loc': 6.121711731615077, 'scale': 14.708329857653805}"
6,22,nbinom,0.10075701802532178,0.032075618058900246,"{'n': 34.709580490279315, 'p': 0.6886195689491587}",weibull_min,0.03001270889689267,0.9913938622444393,"{'c': 2.448702136688767, 'loc': 4.929495586734003, 'scale': 12.201362453545809}"
6,23,nbinom,0.11159725482480493,0.012633739625658058,"{'n': 30.048897007165923, 'p': 0.6967230579111091}",gamma,0.036754128526166385,0.9406374312349832,"{'a': 16.958405061769298, 'loc': -4.80486561715239, 'scale': 1.0545047612694591}"
